FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDel15,ArrDelay,ArrDel15,Cancelled,CancellationCode,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2024-01-08,American,N121XX,4237,MIA,CityName,State,ATL,CityName,State,0,0,0,0,0,,185,595,0,0,0,0,0
2024-01-15,United,N309XX,6590,MIA,CityName,State,JFK,CityName,State,0,0,0,0,0,,115,1276,0,0,0,0,0
2024-01-28,American,N989XX,8043,SFO,CityName,State,MIA,CityName,State,0,0,0,0,0,,235,1064,0,0,0,0,0
2024-01-08,American,N281XX,7101,LAX,CityName,State,SFO,CityName,State,0,0,0,0,1,A,93,1208,0,0,0,0,0
2024-01-19,United,N407XX,5329,DFW,CityName,State,ORD,CityName,State,0,0,0,0,0,,150,731,0,0,0,0,0
2024-01-22,Southwest,N360XX,8530,ATL,CityName,State,MIA,CityName,State,0,0,0,0,0,,93,1639,0,0,0,0,0
2024-01-08,American,N546XX,1034,SFO,CityName,State,MIA,CityName,State,0,0,0,0,0,,297,1747,0,0,0,0,0
2024-01-27,JetBlue,N404XX,8357,JFK,CityName,State,DFW,CityName,State,0,0,0,0,1,A,98,418,0,0,0,0,0
2024-01-15,JetBlue,N368XX,9177,JFK,CityName,State,SFO,CityName,State,0,0,0,0,0,,262,498,0,0,0,0,0
2024-01-26,Southwest,N680XX,2285,DFW,CityName,State,MIA,CityName,State,0,0,0,0,0,,85,340,0,0,0,0,0
2024-01-16,United,N487XX,4653,LAX,CityName,State,ORD,CityName,State,0,0,0,0,0,,222,456,0,0,0,0,0
2024-01-29,Delta,N591XX,8759,DFW,CityName,State,ORD,CityName,State,15,1,10,1,0,,93,1852,0,0,15,0,0
2024-01-13,Southwest,N502XX,2500,ATL,CityName,State,MIA,CityName,State,0,0,0,0,0,,256,1501,0,0,0,0,0
2024-01-12,Southwest,N368XX,3873,SFO,CityName,State,JFK,CityName,State,0,0,0,0,0,,64,1395,0,0,0,0,0
2024-01-15,Southwest,N795XX,1268,MIA,CityName,State,JFK,CityName,State,30,1,25,1,0,,262,2108,30,0,0,0,0
2024-01-05,Southwest,N133XX,1465,JFK,CityName,State,DFW,CityName,State,15,1,10,1,0,,110,1544,0,0,0,0,15
2024-01-17,United,N118XX,553,ORD,CityName,State,ORD,CityName,State,0,0,0,0,0,,78,1285,0,0,0,0,0
2024-01-04,JetBlue,N615XX,1316,LAX,CityName,State,ORD,CityName,State,0,0,0,0,0,,222,1473,0,0,0,0,0
2024-01-23,American,N692XX,821,ATL,CityName,State,JFK,CityName,State,30,1,25,1,0,,63,1641,30,0,0,0,0
2024-01-14,Southwest,N407XX,5629,ATL,CityName,State,ATL,CityName,State,0,0,0,0,0,,241,1039,0,0,0,0,0
2024-01-24,American,N541XX,8610,DFW,CityName,State,LAX,CityName,State,60,1,55,1,0,,90,395,0,60,0,0,0
2024-01-29,Delta,N505XX,1386,ORD,CityName,State,ORD,CityName,State,0,0,0,0,0,,207,1122,0,0,0,0,0
2024-01-24,Delta,N890XX,6524,LAX,CityName,State,SFO,CityName,State,0,0,0,0,0,,121,1518,0,0,0,0,0
2024-01-28,Delta,N108XX,5005,JFK,CityName,State,ORD,CityName,State,0,0,0,0,0,,186,857,0,0,0,0,0
2024-01-27,Delta,N942XX,5070,MIA,CityName,State,MIA,CityName,State,0,0,0,0,0,,159,2450,0,0,0,0,0
2024-01-25,JetBlue,N328XX,4361,LAX,CityName,State,ORD,CityName,State,60,1,55,1,0,,60,1985,0,0,60,0,0
2024-01-14,JetBlue,N750XX,5418,ATL,CityName,State,DFW,CityName,State,0,0,0,0,0,,278,434,0,0,0,0,0
2024-01-29,American,N288XX,6515,JFK,CityName,State,SFO,CityName,State,30,1,25,1,0,,166,1441,0,0,30,0,0
2024-01-08,JetBlue,N454XX,9438,MIA,CityName,State,DFW,CityName,State,0,0,0,0,0,,265,2493,0,0,0,0,0
2024-01-26,JetBlue,N887XX,3524,LAX,CityName,State,DFW,CityName,State,0,0,0,0,0,,198,1783,0,0,0,0,0
2024-01-30,United,N971XX,2420,MIA,CityName,State,JFK,CityName,State,15,1,10,1,0,,198,2497,0,0,0,0,15
2024-01-11,Southwest,N629XX,4587,MIA,CityName,State,LAX,CityName,State,0,0,0,0,0,,215,1591,0,0,0,0,0
2024-01-03,Delta,N973XX,2028,LAX,CityName,State,ORD,CityName,State,0,0,0,0,0,,182,969,0,0,0,0,0
2024-01-02,Southwest,N250XX,9419,SFO,CityName,State,ATL,CityName,State,0,0,0,0,0,,164,1348,0,0,0,0,0
2024-01-05,Southwest,N311XX,5244,ORD,CityName,State,ATL,CityName,State,15,1,10,1,0,,83,413,0,0,15,0,0
2024-01-18,Delta,N504XX,5961,ORD,CityName,State,SFO,CityName,State,0,0,0,0,0,,96,1603,0,0,0,0,0
2024-01-09,American,N690XX,3203,SFO,CityName,State,ORD,CityName,State,15,1,10,1,0,,275,795,15,0,0,0,0
2024-01-29,Southwest,N409XX,2724,DFW,CityName,State,LAX,CityName,State,60,1,55,1,0,,157,241,60,0,0,0,0
2024-01-05,Southwest,N661XX,2773,ORD,CityName,State,JFK,CityName,State,15,1,10,1,0,,170,1893,0,0,0,0,15
2024-01-04,Delta,N185XX,5669,LAX,CityName,State,SFO,CityName,State,0,0,0,0,0,,278,2002,0,0,0,0,0
2024-01-02,American,N170XX,4752,LAX,CityName,State,MIA,CityName,State,15,1,10,1,0,,126,1875,15,0,0,0,0
2024-01-18,JetBlue,N238XX,2935,LAX,CityName,State,ORD,CityName,State,30,1,25,1,0,,229,498,0,0,0,0,30
2024-01-27,American,N537XX,1399,ATL,CityName,State,ORD,CityName,State,0,0,0,0,0,,174,662,0,0,0,0,0
2024-01-11,Delta,N576XX,2184,MIA,CityName,State,LAX,CityName,State,15,1,10,1,0,,180,257,15,0,0,0,0
2024-01-02,United,N422XX,1671,JFK,CityName,State,LAX,CityName,State,0,0,0,0,0,,206,2113,0,0,0,0,0
2024-01-17,Southwest,N216XX,1994,SFO,CityName,State,LAX,CityName,State,0,0,0,0,0,,273,1163,0,0,0,0,0
2024-01-26,Southwest,N814XX,4675,MIA,CityName,State,ORD,CityName,State,0,0,0,0,0,,186,2321,0,0,0,0,0
2024-01-14,JetBlue,N437XX,6576,LAX,CityName,State,JFK,CityName,State,0,0,0,0,0,,176,214,0,0,0,0,0
2024-01-18,American,N889XX,7992,ATL,CityName,State,LAX,CityName,State,0,0,0,0,0,,101,2043,0,0,0,0,0
2024-01-20,United,N315XX,3774,DFW,CityName,State,ATL,CityName,State,0,0,0,0,0,,237,2010,0,0,0,0,0
2024-01-20,Southwest,N589XX,2263,ORD,CityName,State,ATL,CityName,State,0,0,0,0,0,,93,1003,0,0,0,0,0
2024-01-14,American,N649XX,107,MIA,CityName,State,MIA,CityName,State,0,0,0,0,0,,214,1350,0,0,0,0,0
2024-01-05,United,N817XX,1935,ORD,CityName,State,ATL,CityName,State,0,0,0,0,0,,202,1698,0,0,0,0,0
2024-01-09,Delta,N273XX,9609,LAX,CityName,State,LAX,CityName,State,0,0,0,0,0,,83,1724,0,0,0,0,0
2024-01-30,United,N899XX,7983,DFW,CityName,State,ORD,CityName,State,0,0,0,0,0,,216,1751,0,0,0,0,0
2024-01-14,American,N579XX,484,ORD,CityName,State,JFK,CityName,State,0,0,0,0,0,,120,1242,0,0,0,0,0
2024-01-09,American,N876XX,5054,ORD,CityName,State,ATL,CityName,State,0,0,0,0,0,,60,2273,0,0,0,0,0
2024-01-22,American,N866XX,3285,ORD,CityName,State,ORD,CityName,State,0,0,0,0,0,,124,2129,0,0,0,0,0
2024-01-04,JetBlue,N148XX,6264,SFO,CityName,State,ATL,CityName,State,0,0,0,0,0,,218,2407,0,0,0,0,0
2024-01-18,United,N958XX,3440,DFW,CityName,State,ORD,CityName,State,0,0,0,0,0,,189,1138,0,0,0,0,0
2024-01-26,American,N654XX,9713,JFK,CityName,State,ATL,CityName,State,0,0,0,0,0,,183,1374,0,0,0,0,0
2024-01-03,JetBlue,N631XX,185,SFO,CityName,State,ORD,CityName,State,0,0,0,0,0,,164,926,0,0,0,0,0
2024-01-02,Southwest,N869XX,7739,LAX,CityName,State,ORD,CityName,State,0,0,0,0,0,,178,261,0,0,0,0,0
2024-01-09,JetBlue,N238XX,3886,SFO,CityName,State,LAX,CityName,State,0,0,0,0,0,,277,2340,0,0,0,0,0
2024-01-28,JetBlue,N988XX,2911,ORD,CityName,State,ATL,CityName,State,0,0,0,0,0,,138,424,0,0,0,0,0
2024-01-14,United,N764XX,8679,ORD,CityName,State,SFO,CityName,State,0,0,0,0,0,,97,1373,0,0,0,0,0
2024-01-04,JetBlue,N197XX,7365,SFO,CityName,State,SFO,CityName,State,0,0,0,0,0,,283,859,0,0,0,0,0
2024-01-17,Southwest,N774XX,3654,ORD,CityName,State,MIA,CityName,State,0,0,0,0,0,,284,2346,0,0,0,0,0
2024-01-17,American,N149XX,1105,ORD,CityName,State,DFW,CityName,State,0,0,0,0,0,,248,879,0,0,0,0,0
2024-01-06,United,N331XX,6101,DFW,CityName,State,ORD,CityName,State,0,0,0,0,0,,266,807,0,0,0,0,0
2024-01-13,American,N239XX,6166,JFK,CityName,State,DFW,CityName,State,0,0,0,0,0,,94,1767,0,0,0,0,0
2024-01-11,Southwest,N431XX,7052,SFO,CityName,State,LAX,CityName,State,0,0,0,0,0,,205,1610,0,0,0,0,0
2024-01-20,United,N772XX,6965,ORD,CityName,State,LAX,CityName,State,0,0,0,0,0,,199,1540,0,0,0,0,0
2024-01-10,Southwest,N344XX,7150,LAX,CityName,State,JFK,CityName,State,0,0,0,0,0,,281,1429,0,0,0,0,0
2024-01-21,JetBlue,N519XX,4234,MIA,CityName,State,LAX,CityName,State,60,1,55,1,0,,239,1365,60,0,0,0,0
2024-01-20,American,N874XX,3505,DFW,CityName,State,ORD,CityName,State,60,1,55,1,0,,108,1234,60,0,0,0,0
2024-01-18,JetBlue,N196XX,2904,LAX,CityName,State,ORD,CityName,State,0,0,0,0,0,,213,805,0,0,0,0,0
2024-01-18,American,N190XX,1585,LAX,CityName,State,JFK,CityName,State,30,1,25,1,0,,241,1450,0,0,30,0,0
2024-01-18,JetBlue,N989XX,2560,ATL,CityName,State,JFK,CityName,State,0,0,0,0,1,A,77,1020,0,0,0,0,0
2024-01-30,United,N105XX,6280,ATL,CityName,State,ORD,CityName,State,0,0,0,0,0,,88,2125,0,0,0,0,0
2024-01-12,Southwest,N270XX,4461,DFW,CityName,State,JFK,CityName,State,0,0,0,0,0,,96,579,0,0,0,0,0
2024-01-08,Delta,N271XX,7564,JFK,CityName,State,ORD,CityName,State,0,0,0,0,0,,206,1609,0,0,0,0,0
2024-01-29,Southwest,N337XX,8877,JFK,CityName,State,SFO,CityName,State,0,0,0,0,0,,108,516,0,0,0,0,0
2024-01-04,American,N975XX,9144,DFW,CityName,State,SFO,CityName,State,0,0,0,0,0,,281,220,0,0,0,0,0
2024-01-24,JetBlue,N765XX,9135,SFO,CityName,State,SFO,CityName,State,0,0,0,0,0,,158,1214,0,0,0,0,0
2024-01-23,JetBlue,N131XX,4485,ATL,CityName,State,ORD,CityName,State,0,0,0,0,0,,251,390,0,0,0,0,0
2024-01-30,JetBlue,N611XX,6882,JFK,CityName,State,JFK,CityName,State,0,0,0,0,0,,118,1574,0,0,0,0,0
2024-01-20,Delta,N301XX,8923,ATL,CityName,State,SFO,CityName,State,0,0,0,0,0,,101,713,0,0,0,0,0
2024-01-19,American,N315XX,3783,ATL,CityName,State,DFW,CityName,State,0,0,0,0,0,,205,1374,0,0,0,0,0
2024-01-05,American,N695XX,2697,LAX,CityName,State,MIA,CityName,State,0,0,0,0,0,,113,1654,0,0,0,0,0
2024-01-20,United,N906XX,2651,DFW,CityName,State,SFO,CityName,State,0,0,0,0,0,,82,772,0,0,0,0,0
2024-01-25,American,N968XX,7736,ORD,CityName,State,DFW,CityName,State,0,0,0,0,0,,214,1477,0,0,0,0,0
2024-01-26,United,N589XX,6363,ORD,CityName,State,DFW,CityName,State,0,0,0,0,0,,286,629,0,0,0,0,0
2024-01-15,American,N320XX,1795,JFK,CityName,State,LAX,CityName,State,0,0,0,0,0,,255,511,0,0,0,0,0
2024-01-26,Southwest,N849XX,3676,LAX,CityName,State,SFO,CityName,State,0,0,0,0,0,,290,2432,0,0,0,0,0
2024-01-23,American,N671XX,8663,DFW,CityName,State,LAX,CityName,State,0,0,0,0,0,,195,1408,0,0,0,0,0
2024-01-10,American,N656XX,2744,MIA,CityName,State,SFO,CityName,State,15,1,10,1,0,,243,2463,15,0,0,0,0
2024-01-02,Southwest,N179XX,7012,LAX,CityName,State,ATL,CityName,State,0,0,0,0,0,,278,373,0,0,0,0,0
2024-01-20,JetBlue,N927XX,4093,JFK,CityName,State,DFW,CityName,State,0,0,0,0,0,,152,1744,0,0,0,0,0
2024-01-27,Delta,N218XX,374,SFO,CityName,State,JFK,CityName,State,0,0,0,0,0,,144,1472,0,0,0,0,0
2024-01-16,United,N102XX,6086,LAX,CityName,State,LAX,CityName,State,0,0,0,0,0,,155,797,0,0,0,0,0
2024-01-10,JetBlue,N385XX,4700,DFW,CityName,State,MIA,CityName,State,0,0,0,0,0,,75,1475,0,0,0,0,0
2024-01-26,JetBlue,N466XX,9317,JFK,CityName,State,MIA,CityName,State,0,0,0,0,0,,209,1955,0,0,0,0,0
2024-01-09,Delta,N307XX,5645,ATL,CityName,State,ATL,CityName,State,0,0,0,0,0,,296,1016,0,0,0,0,0
2024-01-02,United,N887XX,3635,ORD,CityName,State,SFO,CityName,State,0,0,0,0,0,,266,1480,0,0,0,0,0
2024-01-27,JetBlue,N472XX,9058,ATL,CityName,State,MIA,CityName,State,0,0,0,0,0,,249,2489,0,0,0,0,0
2024-01-28,United,N559XX,8816,ORD,CityName,State,ORD,CityName,State,15,1,10,1,0,,103,1485,0,0,15,0,0
2024-01-19,Delta,N692XX,4407,JFK,CityName,State,SFO,CityName,State,0,0,0,0,0,,166,481,0,0,0,0,0
2024-01-29,United,N831XX,8310,LAX,CityName,State,ORD,CityName,State,15,1,10,1,0,,103,433,0,15,0,0,0
2024-01-08,JetBlue,N600XX,1123,MIA,CityName,State,ATL,CityName,State,0,0,0,0,0,,233,1559,0,0,0,0,0
2024-01-17,Delta,N330XX,9988,MIA,CityName,State,ORD,CityName,State,0,0,0,0,0,,290,2107,0,0,0,0,0
2024-01-11,JetBlue,N518XX,777,MIA,CityName,State,SFO,CityName,State,0,0,0,0,0,,257,614,0,0,0,0,0
2024-01-24,JetBlue,N726XX,5103,MIA,CityName,State,ATL,CityName,State,0,0,0,0,0,,156,2343,0,0,0,0,0
2024-01-18,American,N777XX,5421,MIA,CityName,State,LAX,CityName,State,0,0,0,0,0,,75,232,0,0,0,0,0
2024-01-12,Delta,N396XX,6528,JFK,CityName,State,DFW,CityName,State,0,0,0,0,0,,265,728,0,0,0,0,0
2024-01-15,JetBlue,N813XX,361,ATL,CityName,State,ATL,CityName,State,0,0,0,0,0,,272,691,0,0,0,0,0
2024-01-13,Delta,N355XX,9473,ORD,CityName,State,MIA,CityName,State,0,0,0,0,0,,120,1382,0,0,0,0,0
2024-01-14,American,N267XX,9393,ATL,CityName,State,ATL,CityName,State,0,0,0,0,0,,151,252,0,0,0,0,0
2024-01-17,United,N132XX,355,DFW,CityName,State,ORD,CityName,State,0,0,0,0,0,,170,215,0,0,0,0,0
2024-01-22,United,N528XX,3178,SFO,CityName,State,DFW,CityName,State,0,0,0,0,0,,155,1751,0,0,0,0,0
2024-01-08,Delta,N896XX,4881,DFW,CityName,State,ORD,CityName,State,0,0,0,0,0,,82,1773,0,0,0,0,0
2024-01-08,United,N381XX,8678,ORD,CityName,State,ATL,CityName,State,0,0,0,0,0,,101,1476,0,0,0,0,0
2024-01-22,Delta,N788XX,7043,ATL,CityName,State,ATL,CityName,State,0,0,0,0,0,,131,725,0,0,0,0,0
2024-01-27,Delta,N291XX,7809,DFW,CityName,State,ATL,CityName,State,0,0,0,0,0,,220,837,0,0,0,0,0
2024-01-07,United,N230XX,6304,LAX,CityName,State,ATL,CityName,State,0,0,0,0,0,,74,1723,0,0,0,0,0
2024-01-21,American,N173XX,5392,SFO,CityName,State,DFW,CityName,State,0,0,0,0,0,,284,973,0,0,0,0,0
2024-01-04,Southwest,N742XX,8705,SFO,CityName,State,ORD,CityName,State,0,0,0,0,0,,185,352,0,0,0,0,0
2024-01-14,Delta,N933XX,1474,MIA,CityName,State,LAX,CityName,State,60,1,55,1,0,,81,980,0,0,0,0,60
2024-01-18,Delta,N511XX,2288,ATL,CityName,State,LAX,CityName,State,0,0,0,0,0,,130,2415,0,0,0,0,0
2024-01-23,American,N283XX,2100,DFW,CityName,State,JFK,CityName,State,30,1,25,1,0,,174,1612,0,0,30,0,0
2024-01-18,United,N544XX,3683,MIA,CityName,State,LAX,CityName,State,0,0,0,0,0,,169,815,0,0,0,0,0
2024-01-10,JetBlue,N379XX,199,LAX,CityName,State,ATL,CityName,State,15,1,10,1,0,,126,2432,15,0,0,0,0
2024-01-10,American,N487XX,5701,LAX,CityName,State,JFK,CityName,State,0,0,0,0,0,,250,2484,0,0,0,0,0
2024-01-16,United,N549XX,6362,MIA,CityName,State,MIA,CityName,State,0,0,0,0,0,,216,1404,0,0,0,0,0
2024-01-29,Southwest,N619XX,3573,MIA,CityName,State,MIA,CityName,State,0,0,0,0,0,,136,2489,0,0,0,0,0
2024-01-29,American,N584XX,1446,JFK,CityName,State,DFW,CityName,State,0,0,0,0,0,,136,1906,0,0,0,0,0
2024-01-22,Southwest,N441XX,9843,ORD,CityName,State,ORD,CityName,State,0,0,0,0,0,,280,1287,0,0,0,0,0
2024-01-24,Southwest,N209XX,4044,JFK,CityName,State,SFO,CityName,State,0,0,0,0,0,,190,911,0,0,0,0,0
2024-01-26,JetBlue,N304XX,6892,JFK,CityName,State,MIA,CityName,State,0,0,0,0,0,,132,725,0,0,0,0,0
2024-01-11,Southwest,N926XX,5161,SFO,CityName,State,ATL,CityName,State,0,0,0,0,0,,174,1213,0,0,0,0,0
2024-01-24,Southwest,N166XX,8508,ORD,CityName,State,SFO,CityName,State,0,0,0,0,0,,255,885,0,0,0,0,0
2024-01-28,United,N356XX,6979,JFK,CityName,State,ORD,CityName,State,0,0,0,0,0,,259,2123,0,0,0,0,0
2024-01-01,JetBlue,N200XX,4612,LAX,CityName,State,LAX,CityName,State,0,0,0,0,0,,156,1776,0,0,0,0,0
2024-01-09,United,N842XX,2668,MIA,CityName,State,JFK,CityName,State,0,0,0,0,0,,116,988,0,0,0,0,0
2024-01-11,Delta,N604XX,1549,JFK,CityName,State,SFO,CityName,State,15,1,10,1,0,,247,1419,15,0,0,0,0
2024-01-06,Delta,N383XX,6402,JFK,CityName,State,SFO,CityName,State,0,0,0,0,0,,104,624,0,0,0,0,0
2024-01-12,JetBlue,N472XX,7100,ORD,CityName,State,JFK,CityName,State,0,0,0,0,0,,122,2353,0,0,0,0,0
2024-01-11,United,N440XX,3108,ORD,CityName,State,DFW,CityName,State,0,0,0,0,0,,72,2376,0,0,0,0,0
2024-01-17,United,N537XX,5464,JFK,CityName,State,ATL,CityName,State,15,1,10,1,0,,136,1670,0,0,0,0,15
2024-01-29,Delta,N815XX,8705,ATL,CityName,State,MIA,CityName,State,15,1,10,1,0,,126,340,15,0,0,0,0
2024-01-27,United,N107XX,6367,MIA,CityName,State,MIA,CityName,State,15,1,10,1,0,,167,1798,0,0,0,0,15
2024-01-21,JetBlue,N212XX,4572,DFW,CityName,State,ATL,CityName,State,0,0,0,0,0,,211,1644,0,0,0,0,0
2024-01-12,United,N870XX,6090,DFW,CityName,State,ATL,CityName,State,0,0,0,0,0,,62,1696,0,0,0,0,0
2024-01-16,American,N765XX,4632,LAX,CityName,State,DFW,CityName,State,0,0,0,0,0,,84,398,0,0,0,0,0
2024-01-04,American,N334XX,635,JFK,CityName,State,ATL,CityName,State,60,1,55,1,0,,266,2142,0,0,0,0,60
2024-01-04,Delta,N901XX,3698,SFO,CityName,State,ORD,CityName,State,0,0,0,0,0,,78,2286,0,0,0,0,0
2024-01-07,Delta,N124XX,7351,MIA,CityName,State,DFW,CityName,State,0,0,0,0,0,,299,1477,0,0,0,0,0
2024-01-07,American,N846XX,4693,JFK,CityName,State,JFK,CityName,State,120,1,115,1,0,,146,2174,120,0,0,0,0
2024-01-11,Southwest,N982XX,8235,ORD,CityName,State,LAX,CityName,State,0,0,0,0,0,,163,1379,0,0,0,0,0
2024-01-19,American,N696XX,6210,ORD,CityName,State,MIA,CityName,State,0,0,0,0,0,,176,1325,0,0,0,0,0
2024-01-18,American,N593XX,5956,DFW,CityName,State,DFW,CityName,State,0,0,0,0,0,,149,1471,0,0,0,0,0
2024-01-21,American,N129XX,261,SFO,CityName,State,ORD,CityName,State,60,1,55,1,0,,191,1443,60,0,0,0,0
2024-01-13,JetBlue,N538XX,2913,ORD,CityName,State,ATL,CityName,State,0,0,0,0,0,,165,946,0,0,0,0,0
2024-01-04,JetBlue,N625XX,2037,JFK,CityName,State,MIA,CityName,State,120,1,115,1,0,,286,2017,120,0,0,0,0
2024-01-25,JetBlue,N505XX,7545,JFK,CityName,State,JFK,CityName,State,0,0,0,0,0,,136,643,0,0,0,0,0
2024-01-08,American,N878XX,3332,ATL,CityName,State,ATL,CityName,State,0,0,0,0,0,,231,913,0,0,0,0,0
2024-01-23,American,N827XX,5385,ATL,CityName,State,DFW,CityName,State,0,0,0,0,0,,63,2488,0,0,0,0,0
2024-01-07,JetBlue,N532XX,8082,DFW,CityName,State,ORD,CityName,State,0,0,0,0,0,,166,1266,0,0,0,0,0
2024-01-08,Delta,N278XX,5878,SFO,CityName,State,SFO,CityName,State,0,0,0,0,0,,221,1671,0,0,0,0,0
2024-01-13,JetBlue,N925XX,6870,ORD,CityName,State,ORD,CityName,State,0,0,0,0,1,A,251,921,0,0,0,0,0
2024-01-17,Delta,N698XX,2420,ORD,CityName,State,DFW,CityName,State,0,0,0,0,0,,230,1415,0,0,0,0,0
2024-01-16,United,N973XX,6911,MIA,CityName,State,ORD,CityName,State,0,0,0,0,0,,282,1736,0,0,0,0,0
2024-01-17,Southwest,N826XX,4394,ORD,CityName,State,DFW,CityName,State,0,0,0,0,0,,128,2077,0,0,0,0,0
2024-01-27,Delta,N982XX,5105,DFW,CityName,State,DFW,CityName,State,0,0,0,0,0,,115,2252,0,0,0,0,0
2024-01-30,Delta,N499XX,4731,ATL,CityName,State,JFK,CityName,State,0,0,0,0,0,,260,1824,0,0,0,0,0
2024-01-12,JetBlue,N650XX,1477,SFO,CityName,State,ATL,CityName,State,60,1,55,1,0,,213,2312,60,0,0,0,0
2024-01-26,American,N496XX,7049,SFO,CityName,State,SFO,CityName,State,0,0,0,0,0,,141,565,0,0,0,0,0
2024-01-16,Delta,N294XX,8075,LAX,CityName,State,SFO,CityName,State,30,1,25,1,0,,204,486,0,0,0,0,30
2024-01-27,Southwest,N547XX,1930,MIA,CityName,State,LAX,CityName,State,0,0,0,0,0,,200,2068,0,0,0,0,0
2024-01-08,American,N101XX,479,ATL,CityName,State,LAX,CityName,State,0,0,0,0,0,,69,1591,0,0,0,0,0
2024-01-15,United,N391XX,5717,ORD,CityName,State,LAX,CityName,State,0,0,0,0,0,,284,1476,0,0,0,0,0
2024-01-17,JetBlue,N963XX,6488,SFO,CityName,State,ORD,CityName,State,0,0,0,0,0,,113,2126,0,0,0,0,0
2024-01-14,JetBlue,N409XX,1587,DFW,CityName,State,ORD,CityName,State,0,0,0,0,0,,130,365,0,0,0,0,0
2024-01-04,American,N490XX,2455,JFK,CityName,State,JFK,CityName,State,0,0,0,0,0,,86,1966,0,0,0,0,0
2024-01-14,Delta,N815XX,1945,JFK,CityName,State,ATL,CityName,State,0,0,0,0,0,,176,2131,0,0,0,0,0
2024-01-30,Delta,N888XX,4933,JFK,CityName,State,SFO,CityName,State,0,0,0,0,0,,293,1803,0,0,0,0,0
2024-01-12,Southwest,N586XX,7594,ORD,CityName,State,SFO,CityName,State,0,0,0,0,0,,253,1646,0,0,0,0,0
2024-01-03,Delta,N875XX,3881,JFK,CityName,State,LAX,CityName,State,0,0,0,0,0,,266,437,0,0,0,0,0
2024-01-10,Southwest,N471XX,2398,SFO,CityName,State,JFK,CityName,State,0,0,0,0,0,,269,435,0,0,0,0,0
2024-01-13,Southwest,N479XX,5667,JFK,CityName,State,MIA,CityName,State,0,0,0,0,0,,216,1034,0,0,0,0,0
2024-01-29,United,N344XX,8574,MIA,CityName,State,SFO,CityName,State,15,1,10,1,0,,161,1032,0,15,0,0,0
2024-01-11,Southwest,N960XX,2831,ATL,CityName,State,LAX,CityName,State,0,0,0,0,0,,283,1521,0,0,0,0,0
2024-01-28,Southwest,N105XX,4001,ATL,CityName,State,LAX,CityName,State,0,0,0,0,0,,135,1433,0,0,0,0,0
2024-01-10,Southwest,N553XX,180,JFK,CityName,State,LAX,CityName,State,0,0,0,0,0,,173,2413,0,0,0,0,0
2024-01-30,United,N675XX,198,JFK,CityName,State,MIA,CityName,State,0,0,0,0,0,,204,679,0,0,0,0,0
2024-01-20,Delta,N161XX,579,MIA,CityName,State,ORD,CityName,State,15,1,10,1,0,,192,1670,0,0,0,0,15
2024-01-16,American,N202XX,7842,ATL,CityName,State,SFO,CityName,State,0,0,0,0,0,,88,1142,0,0,0,0,0
2024-01-07,American,N963XX,179,LAX,CityName,State,JFK,CityName,State,0,0,0,0,0,,239,1188,0,0,0,0,0
2024-01-01,Southwest,N770XX,9670,MIA,CityName,State,JFK,CityName,State,0,0,0,0,0,,299,1358,0,0,0,0,0
2024-01-09,JetBlue,N977XX,5550,ATL,CityName,State,MIA,CityName,State,0,0,0,0,0,,197,1755,0,0,0,0,0
2024-01-21,Southwest,N593XX,3893,DFW,CityName,State,ORD,CityName,State,0,0,0,0,0,,187,1906,0,0,0,0,0
2024-01-27,Southwest,N739XX,3872,JFK,CityName,State,DFW,CityName,State,0,0,0,0,0,,80,1470,0,0,0,0,0
2024-01-18,Delta,N193XX,3990,DFW,CityName,State,DFW,CityName,State,0,0,0,0,0,,255,428,0,0,0,0,0
2024-01-26,United,N914XX,1892,ATL,CityName,State,SFO,CityName,State,0,0,0,0,0,,210,1636,0,0,0,0,0
2024-01-20,Southwest,N471XX,5244,DFW,CityName,State,ATL,CityName,State,0,0,0,0,0,,151,2058,0,0,0,0,0
2024-01-12,Southwest,N185XX,9497,ORD,CityName,State,ORD,CityName,State,30,1,25,1,0,,196,1403,30,0,0,0,0
2024-01-30,JetBlue,N598XX,1207,DFW,CityName,State,LAX,CityName,State,0,0,0,0,0,,213,704,0,0,0,0,0
2024-01-04,Delta,N458XX,2868,DFW,CityName,State,ORD,CityName,State,0,0,0,0,0,,200,1858,0,0,0,0,0
2024-01-18,Delta,N505XX,5492,DFW,CityName,State,JFK,CityName,State,0,0,0,0,0,,244,2207,0,0,0,0,0
2024-01-30,United,N922XX,1851,JFK,CityName,State,ATL,CityName,State,0,0,0,0,0,,71,2452,0,0,0,0,0
2024-01-28,JetBlue,N371XX,6793,DFW,CityName,State,LAX,CityName,State,30,1,25,1,1,A,104,751,0,0,0,0,30
2024-01-16,JetBlue,N157XX,4557,LAX,CityName,State,DFW,CityName,State,0,0,0,0,0,,218,2086,0,0,0,0,0
2024-01-10,American,N254XX,7611,LAX,CityName,State,DFW,CityName,State,0,0,0,0,0,,160,635,0,0,0,0,0
2024-01-21,JetBlue,N383XX,9966,ATL,CityName,State,MIA,CityName,State,30,1,25,1,0,,274,1339,0,0,0,0,30
