FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDel15,ArrDelay,ArrDel15,Cancelled,CancellationCode,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2023-02-03,Southwest,N455XX,7922,MIA,CityName,State,SFO,CityName,State,0,0,-5,0,0,,356,686,0,0,0,0,0
2023-02-03,Southwest,N471XX,4975,DFW,CityName,State,ORD,CityName,State,0,0,10,0,0,,49,1127,0,0,0,0,0
2023-02-03,American,N209XX,8417,SFO,CityName,State,ORD,CityName,State,0,0,-1,0,0,,101,2793,0,0,0,0,0
2023-02-03,American,N317XX,5869,JFK,CityName,State,LAX,CityName,State,0,0,-1,0,0,,53,2351,0,0,0,0,0
2023-02-04,JetBlue,N199XX,1885,MIA,CityName,State,JFK,CityName,State,0,0,-5,0,0,,192,1209,0,0,0,0,0
2023-02-04,Southwest,N498XX,5655,DFW,CityName,State,SEA,CityName,State,0,0,2,0,0,,135,2729,0,0,0,0,0
2023-02-04,Southwest,N605XX,2489,DFW,CityName,State,JFK,CityName,State,0,0,8,0,0,,346,671,0,0,0,0,0
2023-02-04,Delta,N883XX,727,LAX,CityName,State,ATL,CityName,State,0,0,6,0,0,,283,1670,0,0,0,0,0
2023-02-04,JetBlue,N382XX,247,ORD,CityName,State,SEA,CityName,State,0,0,1,0,0,,322,1131,0,0,0,0,0
2023-02-04,American,N721XX,9617,BOS,CityName,State,ORD,CityName,State,0,0,1,0,0,,268,1310,0,0,0,0,0
2023-02-04,American,N397XX,8856,JFK,CityName,State,MIA,CityName,State,0,0,0,0,0,,357,186,0,0,0,0,0
2023-02-04,American,N365XX,9531,ORD,CityName,State,MIA,CityName,State,0,0,-10,0,0,,82,2295,0,0,0,0,0
2023-02-04,American,N831XX,3229,JFK,CityName,State,SEA,CityName,State,60,1,58,1,0,,239,1884,58,0,0,0,0
2023-02-04,American,N257XX,8947,DEN,CityName,State,ATL,CityName,State,0,0,5,0,0,,284,328,0,0,0,0,0
2023-02-04,Delta,N562XX,7281,DEN,CityName,State,JFK,CityName,State,240,1,244,1,0,,144,2872,244,0,0,0,0
2023-02-04,American,N791XX,5304,ATL,CityName,State,SFO,CityName,State,0,0,-3,0,0,,339,1166,0,0,0,0,0
2023-02-04,American,N132XX,2474,SEA,CityName,State,JFK,CityName,State,0,0,-10,0,0,,121,2665,0,0,0,0,0
2023-02-04,Delta,N202XX,5683,BOS,CityName,State,JFK,CityName,State,0,0,-14,0,0,,75,1741,0,0,0,0,0
2023-02-04,JetBlue,N838XX,6992,SEA,CityName,State,JFK,CityName,State,0,0,0,0,0,,301,1829,0,0,0,0,0
2023-02-05,Southwest,N227XX,8408,SEA,CityName,State,LAX,CityName,State,0,0,-3,0,0,,175,818,0,0,0,0,0
2023-02-05,United,N371XX,7144,JFK,CityName,State,ORD,CityName,State,45,1,35,1,0,,127,2812,0,0,0,0,35
2023-02-05,JetBlue,N939XX,1654,DFW,CityName,State,DEN,CityName,State,0,0,-9,0,0,,230,1861,0,0,0,0,0
2023-02-05,JetBlue,N702XX,2915,ATL,CityName,State,LAX,CityName,State,0,0,7,0,0,,156,493,0,0,0,0,0
2023-02-05,Delta,N587XX,2947,SEA,CityName,State,BOS,CityName,State,0,0,-12,0,0,,148,2030,0,0,0,0,0
2023-02-05,American,N754XX,2798,SFO,CityName,State,SFO,CityName,State,0,0,-14,0,0,,88,1951,0,0,0,0,0
2023-02-05,JetBlue,N535XX,5374,MIA,CityName,State,DFW,CityName,State,0,0,6,0,0,,101,999,0,0,0,0,0
2023-02-05,Delta,N228XX,2149,ATL,CityName,State,DEN,CityName,State,0,0,6,0,0,,255,442,0,0,0,0,0
2023-02-05,American,N108XX,8696,SEA,CityName,State,ORD,CityName,State,0,0,-3,0,0,,157,1005,0,0,0,0,0
2023-02-05,JetBlue,N650XX,5681,BOS,CityName,State,JFK,CityName,State,0,0,1,0,0,,82,357,0,0,0,0,0
2023-02-05,American,N349XX,7278,BOS,CityName,State,SEA,CityName,State,0,0,0,0,1,A,84,533,0,0,0,0,0
2023-02-05,Delta,N481XX,971,LAX,CityName,State,MIA,CityName,State,0,0,-14,0,0,,233,1894,0,0,0,0,0
2023-02-05,United,N220XX,9449,LAX,CityName,State,BOS,CityName,State,0,0,-14,0,0,,180,1138,0,0,0,0,0
2023-02-06,Southwest,N126XX,3600,ATL,CityName,State,ATL,CityName,State,120,1,127,1,0,,269,580,127,0,0,0,0
2023-02-06,Delta,N265XX,4395,SEA,CityName,State,SFO,CityName,State,30,1,32,1,0,,357,1296,0,0,32,0,0
2023-02-06,American,N863XX,6548,SEA,CityName,State,ATL,CityName,State,15,1,19,1,0,,247,187,0,0,0,0,19
2023-02-06,Delta,N923XX,9275,SFO,CityName,State,BOS,CityName,State,0,0,-7,0,0,,198,1744,0,0,0,0,0
2023-02-06,American,N810XX,6515,JFK,CityName,State,JFK,CityName,State,0,0,4,0,0,,251,1551,0,0,0,0,0
2023-02-06,United,N478XX,4891,DFW,CityName,State,MIA,CityName,State,0,0,7,0,0,,112,1707,0,0,0,0,0
2023-02-06,American,N322XX,3575,BOS,CityName,State,JFK,CityName,State,30,1,22,1,0,,115,2816,0,0,0,0,22
2023-02-06,JetBlue,N517XX,2911,SFO,CityName,State,DEN,CityName,State,0,0,8,0,0,,46,2570,0,0,0,0,0
2023-02-06,American,N275XX,7554,MIA,CityName,State,ORD,CityName,State,0,0,3,0,0,,100,2193,0,0,0,0,0
2023-02-06,American,N327XX,2745,ATL,CityName,State,SFO,CityName,State,0,0,-8,0,0,,242,2402,0,0,0,0,0
2023-02-06,Southwest,N904XX,3026,SFO,CityName,State,SEA,CityName,State,45,1,37,1,0,,58,608,0,0,0,0,37
2023-02-07,United,N808XX,8033,LAX,CityName,State,SEA,CityName,State,60,1,47,1,0,,289,1382,0,0,0,0,47
2023-02-07,Delta,N909XX,8733,MIA,CityName,State,JFK,CityName,State,30,1,39,1,0,,145,865,39,0,0,0,0
2023-02-07,JetBlue,N221XX,1322,ORD,CityName,State,MIA,CityName,State,0,0,-2,0,0,,107,380,0,0,0,0,0
2023-02-07,Southwest,N488XX,5287,ORD,CityName,State,LAX,CityName,State,0,0,-2,0,0,,153,1303,0,0,0,0,0
2023-02-07,Southwest,N378XX,8116,JFK,CityName,State,MIA,CityName,State,15,1,10,0,0,,314,1511,0,0,0,0,0
2023-02-07,Southwest,N630XX,8312,DEN,CityName,State,ATL,CityName,State,0,0,-9,0,0,,267,2602,0,0,0,0,0
2023-02-07,American,N599XX,3647,JFK,CityName,State,DEN,CityName,State,0,0,-13,0,0,,277,2992,0,0,0,0,0
2023-02-07,United,N404XX,741,ORD,CityName,State,ATL,CityName,State,15,1,19,1,0,,235,836,0,0,0,0,19
2023-02-07,United,N255XX,3244,SEA,CityName,State,DEN,CityName,State,0,0,-12,0,0,,282,595,0,0,0,0,0
2023-02-07,American,N917XX,3385,JFK,CityName,State,SFO,CityName,State,0,0,2,0,0,,289,1553,0,0,0,0,0
2023-02-07,JetBlue,N757XX,1131,ORD,CityName,State,ORD,CityName,State,0,0,-1,0,0,,116,2644,0,0,0,0,0
2023-02-07,United,N597XX,9180,ATL,CityName,State,LAX,CityName,State,0,0,-11,0,0,,161,2608,0,0,0,0,0
2023-02-08,United,N348XX,8235,SFO,CityName,State,BOS,CityName,State,240,1,238,1,0,,59,2186,0,0,0,0,238
2023-02-08,United,N327XX,1841,BOS,CityName,State,ATL,CityName,State,0,0,-2,0,0,,245,517,0,0,0,0,0
2023-02-08,United,N947XX,5768,SEA,CityName,State,ORD,CityName,State,0,0,10,0,0,,66,1104,0,0,0,0,0
2023-02-08,JetBlue,N916XX,4280,ATL,CityName,State,JFK,CityName,State,0,0,-3,0,0,,223,1903,0,0,0,0,0
2023-02-08,JetBlue,N738XX,1390,SFO,CityName,State,JFK,CityName,State,0,0,-7,0,0,,278,559,0,0,0,0,0
2023-02-08,JetBlue,N587XX,525,ATL,CityName,State,LAX,CityName,State,0,0,5,0,0,,318,506,0,0,0,0,0
2023-02-08,Delta,N793XX,326,BOS,CityName,State,SFO,CityName,State,0,0,8,0,0,,278,492,0,0,0,0,0
2023-02-08,American,N579XX,253,JFK,CityName,State,BOS,CityName,State,0,0,-14,0,0,,158,2408,0,0,0,0,0
2023-02-08,JetBlue,N810XX,3417,ATL,CityName,State,JFK,CityName,State,0,0,-4,0,0,,332,2857,0,0,0,0,0
2023-02-08,American,N392XX,4923,ORD,CityName,State,ORD,CityName,State,0,0,-8,0,0,,238,262,0,0,0,0,0
2023-02-08,American,N545XX,8517,MIA,CityName,State,MIA,CityName,State,0,0,0,0,1,A,232,658,0,0,0,0,0
2023-02-08,American,N653XX,5262,LAX,CityName,State,SFO,CityName,State,0,0,-9,0,0,,236,1368,0,0,0,0,0
2023-02-08,JetBlue,N326XX,7415,ATL,CityName,State,JFK,CityName,State,0,0,-3,0,0,,284,2012,0,0,0,0,0
2023-02-08,United,N841XX,6648,DFW,CityName,State,SEA,CityName,State,30,1,23,1,0,,112,2619,23,0,0,0,0
2023-02-09,Delta,N216XX,2976,DEN,CityName,State,SEA,CityName,State,0,0,1,0,0,,142,1128,0,0,0,0,0
2023-02-09,United,N698XX,8381,BOS,CityName,State,ATL,CityName,State,0,0,-8,0,0,,337,896,0,0,0,0,0
2023-02-09,Southwest,N827XX,4884,LAX,CityName,State,SFO,CityName,State,0,0,-12,0,0,,295,2228,0,0,0,0,0
2023-02-09,Southwest,N328XX,6624,SFO,CityName,State,MIA,CityName,State,0,0,0,0,0,,155,1961,0,0,0,0,0
2023-02-09,Delta,N341XX,6211,LAX,CityName,State,ORD,CityName,State,0,0,9,0,0,,140,2743,0,0,0,0,0
2023-02-09,Southwest,N308XX,8370,SEA,CityName,State,DEN,CityName,State,15,1,18,1,0,,213,1404,0,0,18,0,0
2023-02-09,Delta,N963XX,4156,LAX,CityName,State,ORD,CityName,State,30,1,23,1,0,,157,1522,23,0,0,0,0
2023-02-09,American,N889XX,9126,DFW,CityName,State,DEN,CityName,State,0,0,-6,0,0,,167,2736,0,0,0,0,0
2023-02-09,American,N234XX,9257,SFO,CityName,State,DEN,CityName,State,0,0,0,0,0,,248,1550,0,0,0,0,0
2023-02-09,American,N760XX,4879,DEN,CityName,State,SEA,CityName,State,0,0,5,0,0,,137,2115,0,0,0,0,0
2023-02-09,Delta,N669XX,7980,MIA,CityName,State,BOS,CityName,State,0,0,-11,0,0,,148,2903,0,0,0,0,0
2023-02-09,Delta,N849XX,3582,JFK,CityName,State,SFO,CityName,State,0,0,6,0,0,,109,840,0,0,0,0,0
2023-02-09,United,N961XX,3586,SEA,CityName,State,ORD,CityName,State,0,0,7,0,0,,224,1927,0,0,0,0,0
2023-02-09,American,N271XX,6725,ATL,CityName,State,DFW,CityName,State,0,0,6,0,0,,289,1876,0,0,0,0,0
2023-02-09,Delta,N615XX,1964,LAX,CityName,State,MIA,CityName,State,0,0,5,0,0,,332,2620,0,0,0,0,0
2023-02-09,American,N382XX,2895,SEA,CityName,State,SEA,CityName,State,0,0,6,0,0,,86,795,0,0,0,0,0
2023-02-09,Delta,N150XX,2196,MIA,CityName,State,JFK,CityName,State,0,0,0,0,0,,139,605,0,0,0,0,0
2023-02-09,Southwest,N946XX,7766,LAX,CityName,State,ORD,CityName,State,0,0,7,0,0,,269,2649,0,0,0,0,0
2023-02-09,JetBlue,N163XX,1118,JFK,CityName,State,SEA,CityName,State,0,0,-10,0,0,,202,1119,0,0,0,0,0
2023-02-10,JetBlue,N980XX,8245,SFO,CityName,State,MIA,CityName,State,15,1,12,0,0,,114,1749,0,0,0,0,0
2023-02-10,United,N653XX,4776,DFW,CityName,State,SFO,CityName,State,15,1,22,1,0,,163,2324,0,0,0,0,22
2023-02-10,Southwest,N919XX,6961,LAX,CityName,State,MIA,CityName,State,45,1,38,1,0,,144,2295,0,0,0,0,38
2023-02-10,American,N458XX,5164,SFO,CityName,State,DFW,CityName,State,15,1,21,1,0,,111,2411,0,21,0,0,0
2023-02-10,American,N692XX,1380,DEN,CityName,State,ATL,CityName,State,0,0,-4,0,0,,107,1745,0,0,0,0,0
2023-02-10,American,N556XX,6020,SFO,CityName,State,LAX,CityName,State,0,0,-9,0,0,,346,324,0,0,0,0,0
2023-02-10,Delta,N943XX,2812,DFW,CityName,State,SFO,CityName,State,0,0,10,0,0,,147,2829,0,0,0,0,0
2023-02-10,Southwest,N648XX,7222,BOS,CityName,State,JFK,CityName,State,30,1,36,1,0,,207,1259,36,0,0,0,0
2023-02-10,JetBlue,N548XX,1753,DEN,CityName,State,DFW,CityName,State,0,0,-4,0,0,,192,2035,0,0,0,0,0
2023-02-10,Southwest,N378XX,1036,DEN,CityName,State,JFK,CityName,State,0,0,1,0,0,,236,2283,0,0,0,0,0
2023-02-10,American,N971XX,6248,ATL,CityName,State,LAX,CityName,State,0,0,-6,0,0,,235,1011,0,0,0,0,0
2023-02-10,Southwest,N771XX,9117,BOS,CityName,State,ATL,CityName,State,0,0,9,0,0,,176,362,0,0,0,0,0
2023-02-10,Delta,N102XX,2135,BOS,CityName,State,BOS,CityName,State,0,0,-2,0,0,,215,516,0,0,0,0,0
2023-02-10,JetBlue,N137XX,6125,SEA,CityName,State,DFW,CityName,State,0,0,2,0,0,,266,427,0,0,0,0,0
2023-02-10,Southwest,N824XX,802,DFW,CityName,State,DFW,CityName,State,15,1,15,1,0,,243,1109,15,0,0,0,0
2023-02-10,United,N398XX,998,BOS,CityName,State,DFW,CityName,State,120,1,114,1,0,,71,212,114,0,0,0,0
2023-02-10,Southwest,N714XX,7912,BOS,CityName,State,BOS,CityName,State,45,1,36,1,0,,351,2924,36,0,0,0,0
2023-02-10,JetBlue,N231XX,8556,DFW,CityName,State,MIA,CityName,State,0,0,3,0,0,,53,2636,0,0,0,0,0
2023-02-10,Southwest,N509XX,2396,MIA,CityName,State,ORD,CityName,State,0,0,-2,0,0,,251,1440,0,0,0,0,0
2023-02-11,JetBlue,N309XX,956,DEN,CityName,State,SEA,CityName,State,15,1,5,0,0,,339,823,0,0,0,0,0
2023-02-11,American,N425XX,5140,ORD,CityName,State,ATL,CityName,State,0,0,3,0,0,,168,2317,0,0,0,0,0
2023-02-11,United,N458XX,2308,DFW,CityName,State,ATL,CityName,State,0,0,2,0,0,,207,1982,0,0,0,0,0
2023-02-11,Southwest,N921XX,593,ATL,CityName,State,LAX,CityName,State,0,0,-6,0,0,,88,1845,0,0,0,0,0
2023-02-11,United,N926XX,2128,DEN,CityName,State,BOS,CityName,State,15,1,10,0,0,,200,1833,0,0,0,0,0
2023-02-11,Delta,N156XX,4146,ORD,CityName,State,SEA,CityName,State,0,0,6,0,0,,344,2675,0,0,0,0,0
2023-02-11,Delta,N111XX,4612,JFK,CityName,State,BOS,CityName,State,0,0,-7,0,0,,159,1265,0,0,0,0,0
2023-02-11,American,N782XX,4705,MIA,CityName,State,BOS,CityName,State,0,0,-14,0,0,,72,1608,0,0,0,0,0
2023-02-11,United,N121XX,8923,JFK,CityName,State,SEA,CityName,State,0,0,-9,0,0,,175,183,0,0,0,0,0
2023-02-11,Southwest,N307XX,6954,JFK,CityName,State,LAX,CityName,State,0,0,7,0,0,,319,1548,0,0,0,0,0
2023-02-11,United,N386XX,7291,JFK,CityName,State,DEN,CityName,State,45,1,35,1,0,,241,965,35,0,0,0,0
2023-02-11,American,N209XX,2634,DFW,CityName,State,BOS,CityName,State,120,1,129,1,0,,245,1602,0,129,0,0,0
2023-02-11,Delta,N744XX,3659,LAX,CityName,State,BOS,CityName,State,0,0,7,0,0,,239,562,0,0,0,0,0
2023-02-12,Southwest,N896XX,6680,ORD,CityName,State,JFK,CityName,State,0,0,6,0,0,,190,1947,0,0,0,0,0
2023-02-12,Southwest,N621XX,4095,ATL,CityName,State,MIA,CityName,State,0,0,-6,0,0,,143,2103,0,0,0,0,0
2023-02-12,United,N362XX,2116,SEA,CityName,State,SFO,CityName,State,30,1,22,1,0,,92,2724,22,0,0,0,0
2023-02-12,Delta,N774XX,6733,MIA,CityName,State,DFW,CityName,State,0,0,-7,0,0,,93,1430,0,0,0,0,0
2023-02-12,Delta,N528XX,9830,MIA,CityName,State,ORD,CityName,State,0,0,-3,0,0,,236,2962,0,0,0,0,0
2023-02-12,United,N417XX,6706,DFW,CityName,State,SEA,CityName,State,0,0,10,0,0,,127,1723,0,0,0,0,0
2023-02-12,JetBlue,N532XX,8424,JFK,CityName,State,DFW,CityName,State,0,0,-2,0,0,,355,2780,0,0,0,0,0
2023-02-12,JetBlue,N557XX,1817,DFW,CityName,State,ATL,CityName,State,0,0,9,0,0,,154,164,0,0,0,0,0
2023-02-12,Delta,N917XX,9399,SEA,CityName,State,ORD,CityName,State,45,1,50,1,0,,110,2719,50,0,0,0,0
2023-02-12,American,N575XX,5940,ORD,CityName,State,DEN,CityName,State,0,0,3,0,0,,160,2847,0,0,0,0,0
2023-02-12,Southwest,N972XX,7082,SEA,CityName,State,BOS,CityName,State,60,1,70,1,0,,107,2163,0,0,0,0,70
2023-02-12,Southwest,N467XX,6793,SFO,CityName,State,SEA,CityName,State,0,0,-2,0,0,,145,1822,0,0,0,0,0
2023-02-12,JetBlue,N606XX,749,SFO,CityName,State,MIA,CityName,State,0,0,4,0,0,,112,666,0,0,0,0,0
2023-02-12,Southwest,N243XX,3151,SEA,CityName,State,BOS,CityName,State,0,0,9,0,0,,88,1538,0,0,0,0,0
2023-02-12,American,N786XX,252,BOS,CityName,State,ORD,CityName,State,30,1,32,1,0,,309,2950,32,0,0,0,0
2023-02-12,American,N937XX,9086,ORD,CityName,State,DEN,CityName,State,0,0,3,0,0,,172,466,0,0,0,0,0
2023-02-12,Southwest,N221XX,2545,JFK,CityName,State,ORD,CityName,State,0,0,0,0,0,,322,1723,0,0,0,0,0
2023-02-12,Delta,N804XX,9936,DEN,CityName,State,BOS,CityName,State,15,1,19,1,0,,120,2845,19,0,0,0,0
2023-02-12,American,N875XX,9003,SEA,CityName,State,MIA,CityName,State,0,0,-13,0,0,,349,2727,0,0,0,0,0
2023-02-12,JetBlue,N470XX,3405,ATL,CityName,State,ORD,CityName,State,15,1,14,0,0,,90,2758,0,0,0,0,0
2023-02-13,JetBlue,N966XX,9966,SEA,CityName,State,BOS,CityName,State,0,0,-8,0,0,,129,959,0,0,0,0,0
2023-02-13,Delta,N818XX,112,ATL,CityName,State,LAX,CityName,State,0,0,8,0,0,,70,290,0,0,0,0,0
2023-02-13,United,N414XX,1306,LAX,CityName,State,DEN,CityName,State,0,0,10,0,0,,266,2247,0,0,0,0,0
2023-02-13,JetBlue,N303XX,6444,BOS,CityName,State,JFK,CityName,State,0,0,6,0,0,,311,2218,0,0,0,0,0
2023-02-13,Delta,N936XX,1966,DFW,CityName,State,LAX,CityName,State,0,0,-2,0,0,,323,390,0,0,0,0,0
2023-02-13,JetBlue,N954XX,7986,MIA,CityName,State,SEA,CityName,State,0,0,-4,0,0,,271,1944,0,0,0,0,0
2023-02-13,JetBlue,N739XX,5524,ORD,CityName,State,DEN,CityName,State,0,0,9,0,0,,255,2474,0,0,0,0,0
2023-02-13,Southwest,N799XX,1576,ATL,CityName,State,DFW,CityName,State,0,0,-5,0,0,,247,1237,0,0,0,0,0
2023-02-13,Delta,N275XX,3521,BOS,CityName,State,DFW,CityName,State,0,0,-6,0,0,,282,1637,0,0,0,0,0
2023-02-13,American,N136XX,5024,LAX,CityName,State,ATL,CityName,State,0,0,-5,0,0,,322,299,0,0,0,0,0
2023-02-13,Delta,N337XX,1541,MIA,CityName,State,ORD,CityName,State,0,0,-5,0,0,,62,2136,0,0,0,0,0
2023-02-13,Southwest,N619XX,9508,ORD,CityName,State,JFK,CityName,State,0,0,10,0,0,,315,2263,0,0,0,0,0
2023-02-13,American,N888XX,8308,BOS,CityName,State,DEN,CityName,State,30,1,22,1,0,,341,2325,0,22,0,0,0
2023-02-13,JetBlue,N897XX,2605,SFO,CityName,State,BOS,CityName,State,15,1,22,1,0,,316,726,0,0,22,0,0
2023-02-14,American,N970XX,7814,MIA,CityName,State,SEA,CityName,State,0,0,-1,0,0,,311,890,0,0,0,0,0
2023-02-14,Southwest,N125XX,9072,LAX,CityName,State,BOS,CityName,State,0,0,5,0,0,,222,209,0,0,0,0,0
2023-02-14,United,N890XX,7604,ORD,CityName,State,MIA,CityName,State,30,1,31,1,0,,146,2522,0,0,31,0,0
2023-02-14,JetBlue,N888XX,5230,SFO,CityName,State,MIA,CityName,State,15,1,23,1,0,,176,1409,23,0,0,0,0
2023-02-14,United,N355XX,1273,BOS,CityName,State,DEN,CityName,State,0,0,-2,0,0,,155,2648,0,0,0,0,0
2023-02-14,JetBlue,N250XX,7085,SFO,CityName,State,BOS,CityName,State,45,1,50,1,0,,234,1317,0,0,0,0,50
2023-02-14,JetBlue,N545XX,6026,ORD,CityName,State,DFW,CityName,State,30,1,16,1,0,,228,1783,16,0,0,0,0
2023-02-15,American,N674XX,5353,LAX,CityName,State,ORD,CityName,State,0,0,4,0,0,,190,2222,0,0,0,0,0
2023-02-15,JetBlue,N153XX,6277,MIA,CityName,State,MIA,CityName,State,15,1,23,1,0,,235,1353,23,0,0,0,0
2023-02-15,United,N729XX,5341,ATL,CityName,State,DFW,CityName,State,15,1,14,0,0,,167,1781,0,0,0,0,0
2023-02-15,Southwest,N710XX,7477,BOS,CityName,State,BOS,CityName,State,45,1,34,1,0,,132,949,0,0,0,0,34
2023-02-15,JetBlue,N629XX,2360,SEA,CityName,State,ORD,CityName,State,0,0,8,0,0,,67,1565,0,0,0,0,0
2023-02-15,Southwest,N626XX,6367,MIA,CityName,State,JFK,CityName,State,0,0,-5,0,0,,284,1095,0,0,0,0,0
2023-02-15,JetBlue,N219XX,9068,JFK,CityName,State,ATL,CityName,State,0,0,-14,0,0,,77,295,0,0,0,0,0
2023-02-15,JetBlue,N843XX,5817,MIA,CityName,State,BOS,CityName,State,30,1,39,1,0,,305,479,0,0,0,0,39
2023-02-15,Southwest,N660XX,2743,ORD,CityName,State,ORD,CityName,State,45,1,44,1,0,,68,1646,44,0,0,0,0
2023-02-15,Delta,N922XX,5084,SEA,CityName,State,ATL,CityName,State,30,1,19,1,0,,58,1860,19,0,0,0,0
2023-02-15,Southwest,N501XX,7021,ORD,CityName,State,DEN,CityName,State,0,0,-4,0,0,,357,1659,0,0,0,0,0
2023-02-15,Delta,N325XX,2551,LAX,CityName,State,ORD,CityName,State,120,1,121,1,0,,149,1158,0,0,121,0,0
2023-02-16,United,N879XX,6727,LAX,CityName,State,SFO,CityName,State,0,0,0,0,0,,345,1019,0,0,0,0,0
2023-02-16,American,N791XX,7940,ATL,CityName,State,LAX,CityName,State,0,0,0,0,1,A,216,2412,0,0,0,0,0
2023-02-16,JetBlue,N228XX,5952,ATL,CityName,State,DFW,CityName,State,0,0,5,0,0,,77,1721,0,0,0,0,0
2023-02-16,JetBlue,N481XX,597,JFK,CityName,State,ATL,CityName,State,0,0,8,0,0,,118,2371,0,0,0,0,0
2023-02-16,American,N549XX,5685,SFO,CityName,State,JFK,CityName,State,15,1,22,1,0,,68,2286,0,0,22,0,0
2023-02-16,United,N103XX,654,JFK,CityName,State,ATL,CityName,State,0,0,-12,0,0,,282,1264,0,0,0,0,0
2023-02-16,American,N584XX,7420,JFK,CityName,State,ATL,CityName,State,0,0,-10,0,0,,174,1513,0,0,0,0,0
2023-02-16,Delta,N882XX,9672,SFO,CityName,State,BOS,CityName,State,0,0,-9,0,0,,301,2369,0,0,0,0,0
2023-02-16,Delta,N362XX,7241,MIA,CityName,State,MIA,CityName,State,0,0,8,0,0,,294,2247,0,0,0,0,0
2023-02-16,United,N977XX,7703,DEN,CityName,State,MIA,CityName,State,0,0,1,0,0,,314,922,0,0,0,0,0
2023-02-16,American,N344XX,7613,JFK,CityName,State,SEA,CityName,State,0,0,1,0,0,,235,2286,0,0,0,0,0
2023-02-16,United,N929XX,7275,SFO,CityName,State,JFK,CityName,State,15,1,21,1,0,,160,2399,0,21,0,0,0
2023-02-16,American,N894XX,4866,SEA,CityName,State,LAX,CityName,State,240,1,243,1,0,,229,2496,0,0,243,0,0
2023-02-17,Southwest,N229XX,6827,SFO,CityName,State,LAX,CityName,State,0,0,6,0,0,,157,2982,0,0,0,0,0
2023-02-17,Delta,N655XX,8929,SFO,CityName,State,LAX,CityName,State,0,0,-7,0,0,,249,532,0,0,0,0,0
2023-02-17,American,N387XX,4400,BOS,CityName,State,DEN,CityName,State,0,0,-12,0,0,,331,2660,0,0,0,0,0
2023-02-17,United,N387XX,7486,MIA,CityName,State,JFK,CityName,State,0,0,-2,0,0,,300,1824,0,0,0,0,0
2023-02-17,Delta,N138XX,230,JFK,CityName,State,MIA,CityName,State,120,1,120,1,0,,59,2532,120,0,0,0,0
2023-02-17,JetBlue,N438XX,2175,DFW,CityName,State,ATL,CityName,State,0,0,-4,0,0,,123,1960,0,0,0,0,0
2023-02-17,American,N644XX,3971,MIA,CityName,State,JFK,CityName,State,0,0,-10,0,0,,241,622,0,0,0,0,0
2023-02-17,Delta,N943XX,5414,DEN,CityName,State,SEA,CityName,State,45,1,46,1,0,,303,1679,46,0,0,0,0
2023-02-17,JetBlue,N399XX,2401,BOS,CityName,State,DEN,CityName,State,15,1,13,0,0,,332,1180,0,0,0,0,0
2023-02-17,American,N726XX,6974,MIA,CityName,State,LAX,CityName,State,0,0,-11,0,0,,126,2595,0,0,0,0,0
2023-02-17,JetBlue,N279XX,5178,JFK,CityName,State,LAX,CityName,State,0,0,-6,0,0,,258,2500,0,0,0,0,0
2023-02-17,United,N713XX,2149,JFK,CityName,State,DFW,CityName,State,0,0,-1,0,0,,49,718,0,0,0,0,0
2023-02-18,American,N742XX,1966,SFO,CityName,State,ATL,CityName,State,0,0,8,0,0,,310,1257,0,0,0,0,0
2023-02-18,American,N901XX,2774,JFK,CityName,State,MIA,CityName,State,60,1,66,1,0,,276,2919,0,0,0,0,66
2023-02-18,Delta,N330XX,5693,JFK,CityName,State,MIA,CityName,State,0,0,9,0,0,,342,2169,0,0,0,0,0
2023-02-18,Southwest,N819XX,2247,JFK,CityName,State,BOS,CityName,State,0,0,9,0,0,,260,2694,0,0,0,0,0
2023-02-18,JetBlue,N126XX,7036,ORD,CityName,State,JFK,CityName,State,60,1,64,1,0,,248,2175,0,0,0,0,64
2023-02-18,Delta,N293XX,5827,ORD,CityName,State,LAX,CityName,State,0,0,-3,0,0,,347,1494,0,0,0,0,0
2023-02-18,American,N640XX,9313,LAX,CityName,State,SFO,CityName,State,240,1,240,1,0,,290,599,240,0,0,0,0
2023-02-18,United,N217XX,7104,MIA,CityName,State,DFW,CityName,State,0,0,-2,0,0,,124,912,0,0,0,0,0
2023-02-18,JetBlue,N494XX,5942,BOS,CityName,State,JFK,CityName,State,0,0,-10,0,0,,166,2013,0,0,0,0,0
2023-02-18,United,N146XX,2667,ATL,CityName,State,SEA,CityName,State,15,1,18,1,0,,148,2295,0,0,18,0,0
2023-02-18,Southwest,N489XX,5703,JFK,CityName,State,SFO,CityName,State,0,0,0,0,0,,259,2687,0,0,0,0,0
2023-02-18,Southwest,N783XX,9635,DFW,CityName,State,BOS,CityName,State,0,0,0,0,1,A,354,2496,0,0,0,0,0
2023-02-18,United,N500XX,4952,DEN,CityName,State,ORD,CityName,State,0,0,-13,0,0,,195,372,0,0,0,0,0
2023-02-18,JetBlue,N403XX,1965,ATL,CityName,State,ATL,CityName,State,60,1,55,1,0,,276,2674,55,0,0,0,0
2023-02-18,JetBlue,N490XX,7595,MIA,CityName,State,DFW,CityName,State,0,0,-6,0,0,,78,2957,0,0,0,0,0
