FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDel15,ArrDelay,ArrDel15,Cancelled,CancellationCode,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2024-02-14,American,N543XX,3763,DFW,CityName,State,SFO,CityName,State,30,1,19,1,0,,340,630,19,0,0,0,0
2024-02-15,Delta,N173XX,7449,DFW,CityName,State,SEA,CityName,State,0,0,-12,0,0,,298,2812,0,0,0,0,0
2024-02-15,Delta,N899XX,3693,ORD,CityName,State,DFW,CityName,State,0,0,-10,0,0,,195,220,0,0,0,0,0
2024-02-15,JetBlue,N434XX,6239,SFO,CityName,State,LAX,CityName,State,0,0,-4,0,0,,116,2679,0,0,0,0,0
2024-02-15,Southwest,N349XX,3628,ORD,CityName,State,DFW,CityName,State,0,0,3,0,0,,134,916,0,0,0,0,0
2024-02-15,JetBlue,N484XX,2994,BOS,CityName,State,MIA,CityName,State,0,0,2,0,0,,118,2365,0,0,0,0,0
2024-02-15,American,N254XX,8110,BOS,CityName,State,MIA,CityName,State,0,0,-5,0,0,,244,318,0,0,0,0,0
2024-02-15,Delta,N101XX,8305,ORD,CityName,State,ORD,CityName,State,0,0,0,0,0,,98,2950,0,0,0,0,0
2024-02-15,United,N503XX,6686,SEA,CityName,State,DEN,CityName,State,0,0,10,0,0,,351,1143,0,0,0,0,0
2024-02-15,JetBlue,N569XX,4064,ATL,CityName,State,JFK,CityName,State,30,1,38,1,0,,75,558,0,0,38,0,0
2024-02-15,JetBlue,N781XX,6503,DFW,CityName,State,ATL,CityName,State,0,0,-1,0,0,,250,1020,0,0,0,0,0
2024-02-15,United,N289XX,5129,DFW,CityName,State,DEN,CityName,State,0,0,2,0,0,,105,2592,0,0,0,0,0
2024-02-15,JetBlue,N301XX,9193,SEA,CityName,State,MIA,CityName,State,60,1,69,1,0,,241,2230,0,69,0,0,0
2024-02-15,United,N413XX,7655,MIA,CityName,State,ORD,CityName,State,0,0,-9,0,0,,222,1019,0,0,0,0,0
2024-02-15,JetBlue,N101XX,2070,ATL,CityName,State,DFW,CityName,State,30,1,36,1,0,,336,1103,0,36,0,0,0
2024-02-15,Southwest,N844XX,6007,JFK,CityName,State,DFW,CityName,State,0,0,-12,0,0,,239,2431,0,0,0,0,0
2024-02-15,United,N347XX,3421,BOS,CityName,State,DFW,CityName,State,30,1,39,1,0,,106,1010,0,0,39,0,0
2024-02-16,American,N902XX,6459,SEA,CityName,State,SFO,CityName,State,0,0,8,0,0,,231,2695,0,0,0,0,0
2024-02-16,Delta,N841XX,6880,DFW,CityName,State,ATL,CityName,State,0,0,10,0,0,,185,1647,0,0,0,0,0
2024-02-16,JetBlue,N598XX,3797,ORD,CityName,State,JFK,CityName,State,0,0,10,0,0,,295,2355,0,0,0,0,0
2024-02-16,United,N465XX,2972,DFW,CityName,State,SEA,CityName,State,0,0,1,0,0,,165,2280,0,0,0,0,0
2024-02-16,Delta,N111XX,951,MIA,CityName,State,JFK,CityName,State,0,0,8,0,0,,289,2916,0,0,0,0,0
2024-02-16,Delta,N790XX,381,SFO,CityName,State,BOS,CityName,State,0,0,-11,0,0,,213,2676,0,0,0,0,0
2024-02-16,Southwest,N125XX,2324,DEN,CityName,State,DFW,CityName,State,15,1,16,1,0,,239,1908,0,0,16,0,0
2024-02-16,Delta,N929XX,414,ORD,CityName,State,BOS,CityName,State,0,0,-2,0,0,,178,2919,0,0,0,0,0
2024-02-16,United,N753XX,6465,BOS,CityName,State,JFK,CityName,State,120,1,126,1,0,,264,2917,0,126,0,0,0
2024-02-16,Delta,N178XX,7632,BOS,CityName,State,DFW,CityName,State,0,0,9,0,0,,55,1128,0,0,0,0,0
2024-02-16,JetBlue,N128XX,5683,JFK,CityName,State,LAX,CityName,State,0,0,-11,0,0,,253,2959,0,0,0,0,0
2024-02-16,JetBlue,N362XX,6164,LAX,CityName,State,DEN,CityName,State,0,0,-11,0,0,,95,486,0,0,0,0,0
2024-02-16,United,N736XX,8320,BOS,CityName,State,ORD,CityName,State,0,0,-5,0,0,,264,1187,0,0,0,0,0
2024-02-16,American,N970XX,1082,ORD,CityName,State,SFO,CityName,State,0,0,2,0,0,,126,906,0,0,0,0,0
2024-02-16,Southwest,N393XX,9508,DFW,CityName,State,LAX,CityName,State,0,0,-5,0,0,,219,2198,0,0,0,0,0
2024-02-17,Southwest,N664XX,3275,ORD,CityName,State,BOS,CityName,State,60,1,56,1,0,,308,2009,0,0,0,0,56
2024-02-17,JetBlue,N675XX,8753,LAX,CityName,State,SFO,CityName,State,0,0,-11,0,0,,176,963,0,0,0,0,0
2024-02-17,United,N470XX,4210,DEN,CityName,State,JFK,CityName,State,120,1,115,1,0,,219,1956,0,115,0,0,0
2024-02-17,American,N240XX,4670,SEA,CityName,State,SEA,CityName,State,45,1,38,1,0,,108,1580,0,38,0,0,0
2024-02-17,Southwest,N596XX,7153,DEN,CityName,State,DFW,CityName,State,15,1,17,1,0,,219,880,17,0,0,0,0
2024-02-17,American,N668XX,4309,ATL,CityName,State,DEN,CityName,State,0,0,5,0,0,,216,686,0,0,0,0,0
2024-02-17,Delta,N235XX,7267,DFW,CityName,State,ORD,CityName,State,0,0,-2,0,0,,118,803,0,0,0,0,0
2024-02-17,Delta,N880XX,8913,SEA,CityName,State,SFO,CityName,State,0,0,-8,0,0,,199,2598,0,0,0,0,0
2024-02-17,United,N470XX,9519,JFK,CityName,State,ATL,CityName,State,0,0,0,0,0,,311,1960,0,0,0,0,0
2024-02-17,Delta,N292XX,9838,JFK,CityName,State,SFO,CityName,State,0,0,9,0,0,,229,919,0,0,0,0,0
2024-02-17,United,N116XX,9567,BOS,CityName,State,ORD,CityName,State,60,1,55,1,0,,281,1767,0,0,0,0,55
2024-02-18,American,N708XX,5678,LAX,CityName,State,MIA,CityName,State,0,0,-10,0,0,,318,1820,0,0,0,0,0
2024-02-18,Southwest,N333XX,7601,DFW,CityName,State,ATL,CityName,State,0,0,-3,0,0,,224,380,0,0,0,0,0
2024-02-18,Southwest,N725XX,412,SEA,CityName,State,SFO,CityName,State,0,0,-12,0,0,,305,974,0,0,0,0,0
2024-02-18,Delta,N608XX,2269,BOS,CityName,State,ORD,CityName,State,0,0,0,0,0,,222,2320,0,0,0,0,0
2024-02-18,United,N546XX,2352,BOS,CityName,State,SEA,CityName,State,0,0,-6,0,0,,139,2364,0,0,0,0,0
2024-02-18,Southwest,N886XX,7355,SFO,CityName,State,LAX,CityName,State,30,1,31,1,0,,231,196,0,0,0,0,31
2024-02-18,American,N471XX,4800,DFW,CityName,State,JFK,CityName,State,45,1,36,1,0,,340,2016,0,0,36,0,0
2024-02-18,Southwest,N925XX,5082,LAX,CityName,State,JFK,CityName,State,0,0,4,0,0,,299,2869,0,0,0,0,0
2024-02-18,United,N660XX,3688,ORD,CityName,State,ATL,CityName,State,0,0,5,0,0,,312,185,0,0,0,0,0
2024-02-18,United,N950XX,2710,SEA,CityName,State,DFW,CityName,State,0,0,3,0,0,,353,2720,0,0,0,0,0
2024-02-18,Southwest,N814XX,6629,SEA,CityName,State,ATL,CityName,State,240,1,250,1,0,,148,905,250,0,0,0,0
2024-02-19,JetBlue,N209XX,3892,BOS,CityName,State,JFK,CityName,State,0,0,-11,0,0,,137,598,0,0,0,0,0
2024-02-19,Southwest,N169XX,2113,ATL,CityName,State,ATL,CityName,State,15,1,18,1,0,,166,1157,18,0,0,0,0
2024-02-19,Southwest,N138XX,2330,LAX,CityName,State,BOS,CityName,State,45,1,46,1,0,,218,2601,0,0,0,0,46
2024-02-19,JetBlue,N781XX,7907,SFO,CityName,State,ORD,CityName,State,0,0,1,0,0,,300,600,0,0,0,0,0
2024-02-19,American,N840XX,7739,DEN,CityName,State,BOS,CityName,State,0,0,-8,0,0,,298,2869,0,0,0,0,0
2024-02-19,JetBlue,N313XX,708,JFK,CityName,State,LAX,CityName,State,0,0,-2,0,0,,205,730,0,0,0,0,0
2024-02-19,American,N396XX,3453,MIA,CityName,State,DFW,CityName,State,0,0,-11,0,0,,263,566,0,0,0,0,0
2024-02-19,American,N183XX,8116,ORD,CityName,State,JFK,CityName,State,0,0,-13,0,0,,54,1150,0,0,0,0,0
2024-02-19,American,N467XX,5006,DEN,CityName,State,ATL,CityName,State,0,0,2,0,0,,228,1118,0,0,0,0,0
2024-02-19,Southwest,N517XX,2869,MIA,CityName,State,ATL,CityName,State,0,0,4,0,0,,65,2134,0,0,0,0,0
2024-02-20,Southwest,N374XX,5183,ORD,CityName,State,SEA,CityName,State,0,0,-2,0,0,,178,1327,0,0,0,0,0
2024-02-20,United,N174XX,8530,MIA,CityName,State,BOS,CityName,State,0,0,-10,0,0,,226,724,0,0,0,0,0
2024-02-20,JetBlue,N492XX,9038,LAX,CityName,State,MIA,CityName,State,0,0,-13,0,0,,295,323,0,0,0,0,0
2024-02-20,American,N766XX,6462,BOS,CityName,State,ORD,CityName,State,0,0,-7,0,0,,353,1296,0,0,0,0,0
2024-02-20,Delta,N829XX,1063,JFK,CityName,State,SEA,CityName,State,15,1,25,1,0,,285,2458,0,0,0,0,25
2024-02-20,Southwest,N849XX,5308,LAX,CityName,State,MIA,CityName,State,0,0,-2,0,0,,214,2803,0,0,0,0,0
2024-02-20,Delta,N417XX,1205,LAX,CityName,State,LAX,CityName,State,0,0,5,0,0,,345,293,0,0,0,0,0
2024-02-20,American,N615XX,9747,LAX,CityName,State,BOS,CityName,State,60,1,51,1,0,,325,334,51,0,0,0,0
2024-02-20,Southwest,N234XX,2149,BOS,CityName,State,JFK,CityName,State,0,0,6,0,0,,233,1967,0,0,0,0,0
2024-02-20,United,N211XX,5114,SFO,CityName,State,JFK,CityName,State,15,1,16,1,0,,136,2242,0,0,0,0,16
2024-02-21,United,N826XX,5778,JFK,CityName,State,JFK,CityName,State,0,0,-7,0,0,,288,1614,0,0,0,0,0
2024-02-21,American,N809XX,2305,SFO,CityName,State,SEA,CityName,State,0,0,-2,0,0,,332,2136,0,0,0,0,0
2024-02-21,American,N441XX,5303,SFO,CityName,State,ORD,CityName,State,45,1,34,1,0,,120,1059,0,0,34,0,0
2024-02-21,United,N790XX,3476,SEA,CityName,State,SEA,CityName,State,15,1,2,0,0,,93,625,0,0,0,0,0
2024-02-21,JetBlue,N646XX,4290,ORD,CityName,State,ATL,CityName,State,0,0,9,0,0,,344,1770,0,0,0,0,0
2024-02-21,Southwest,N258XX,7376,BOS,CityName,State,BOS,CityName,State,30,1,39,1,0,,256,2902,0,0,39,0,0
2024-02-21,Southwest,N653XX,6078,SFO,CityName,State,ORD,CityName,State,15,1,8,0,0,,246,2183,0,0,0,0,0
2024-02-21,Southwest,N293XX,3942,DEN,CityName,State,MIA,CityName,State,0,0,-10,0,0,,204,1020,0,0,0,0,0
2024-02-22,American,N526XX,4105,SEA,CityName,State,LAX,CityName,State,0,0,6,0,0,,230,1493,0,0,0,0,0
2024-02-22,United,N266XX,4839,MIA,CityName,State,ATL,CityName,State,0,0,9,0,0,,309,2727,0,0,0,0,0
2024-02-22,Southwest,N944XX,9112,SFO,CityName,State,ORD,CityName,State,0,0,9,0,0,,146,2488,0,0,0,0,0
2024-02-22,JetBlue,N379XX,2030,ATL,CityName,State,SEA,CityName,State,0,0,-6,0,0,,81,1859,0,0,0,0,0
2024-02-22,Delta,N559XX,2969,MIA,CityName,State,MIA,CityName,State,0,0,7,0,0,,220,2650,0,0,0,0,0
2024-02-22,Delta,N985XX,2152,MIA,CityName,State,BOS,CityName,State,0,0,-13,0,0,,77,1617,0,0,0,0,0
2024-02-22,American,N900XX,2715,LAX,CityName,State,MIA,CityName,State,0,0,-14,0,0,,238,1912,0,0,0,0,0
2024-02-22,Southwest,N397XX,4610,ATL,CityName,State,JFK,CityName,State,15,1,9,0,0,,176,832,0,0,0,0,0
2024-02-22,American,N572XX,4790,BOS,CityName,State,JFK,CityName,State,0,0,2,0,0,,357,1229,0,0,0,0,0
2024-02-22,United,N183XX,4992,DEN,CityName,State,MIA,CityName,State,45,1,43,1,0,,69,1468,0,0,0,0,43
2024-02-22,American,N515XX,4752,LAX,CityName,State,SFO,CityName,State,0,0,-9,0,0,,249,1060,0,0,0,0,0
2024-02-22,Delta,N718XX,5314,MIA,CityName,State,MIA,CityName,State,0,0,-3,0,0,,168,1633,0,0,0,0,0
2024-02-22,American,N642XX,673,SFO,CityName,State,BOS,CityName,State,30,1,32,1,0,,339,220,0,0,0,0,32
2024-02-22,Delta,N667XX,7948,BOS,CityName,State,LAX,CityName,State,0,0,6,0,0,,172,1519,0,0,0,0,0
2024-02-22,Delta,N177XX,2829,SFO,CityName,State,JFK,CityName,State,0,0,-2,0,0,,317,1335,0,0,0,0,0
2024-02-22,American,N577XX,5520,SEA,CityName,State,DFW,CityName,State,0,0,-9,0,0,,301,1579,0,0,0,0,0
2024-02-22,American,N281XX,4031,DFW,CityName,State,DFW,CityName,State,0,0,-1,0,0,,59,861,0,0,0,0,0
2024-02-23,United,N393XX,319,ATL,CityName,State,ORD,CityName,State,15,1,8,0,0,,149,229,0,0,0,0,0
2024-02-23,JetBlue,N927XX,623,ATL,CityName,State,JFK,CityName,State,0,0,-10,0,0,,207,1856,0,0,0,0,0
2024-02-23,United,N123XX,874,ORD,CityName,State,SEA,CityName,State,0,0,-11,0,0,,204,507,0,0,0,0,0
2024-02-23,JetBlue,N892XX,1787,MIA,CityName,State,JFK,CityName,State,0,0,-2,0,0,,208,1095,0,0,0,0,0
2024-02-23,Delta,N985XX,2704,MIA,CityName,State,LAX,CityName,State,0,0,1,0,0,,276,2320,0,0,0,0,0
2024-02-23,JetBlue,N151XX,8241,SFO,CityName,State,DEN,CityName,State,0,0,-2,0,0,,342,643,0,0,0,0,0
2024-02-23,American,N721XX,5686,SFO,CityName,State,JFK,CityName,State,0,0,4,0,0,,311,2436,0,0,0,0,0
2024-02-24,JetBlue,N843XX,1775,SEA,CityName,State,SEA,CityName,State,0,0,7,0,0,,209,2558,0,0,0,0,0
2024-02-24,American,N193XX,4257,SEA,CityName,State,SEA,CityName,State,240,1,246,1,0,,65,865,0,246,0,0,0
2024-02-24,American,N464XX,7209,JFK,CityName,State,JFK,CityName,State,0,0,7,0,0,,305,2686,0,0,0,0,0
2024-02-24,United,N936XX,9520,SEA,CityName,State,BOS,CityName,State,0,0,-10,0,0,,89,2712,0,0,0,0,0
2024-02-24,United,N639XX,9503,BOS,CityName,State,JFK,CityName,State,0,0,6,0,0,,306,729,0,0,0,0,0
2024-02-24,United,N647XX,5917,JFK,CityName,State,LAX,CityName,State,0,0,-3,0,0,,330,2343,0,0,0,0,0
2024-02-24,Delta,N824XX,6095,MIA,CityName,State,DFW,CityName,State,0,0,-2,0,0,,155,391,0,0,0,0,0
2024-02-24,Southwest,N237XX,9321,LAX,CityName,State,SFO,CityName,State,0,0,5,0,0,,259,277,0,0,0,0,0
2024-02-24,JetBlue,N603XX,3363,DFW,CityName,State,DEN,CityName,State,0,0,10,0,0,,81,894,0,0,0,0,0
2024-02-24,Southwest,N938XX,7677,BOS,CityName,State,DFW,CityName,State,0,0,-12,0,0,,229,1819,0,0,0,0,0
2024-02-24,JetBlue,N737XX,3983,ATL,CityName,State,MIA,CityName,State,15,1,12,0,0,,247,1857,0,0,0,0,0
2024-02-24,JetBlue,N509XX,6484,ATL,CityName,State,ATL,CityName,State,60,1,50,1,0,,239,610,0,0,0,0,50
2024-02-24,JetBlue,N651XX,7162,MIA,CityName,State,SEA,CityName,State,0,0,5,0,0,,70,2058,0,0,0,0,0
2024-02-25,JetBlue,N914XX,6387,BOS,CityName,State,DEN,CityName,State,15,1,1,0,0,,56,2662,0,0,0,0,0
2024-02-25,Delta,N342XX,1531,DFW,CityName,State,DFW,CityName,State,0,0,10,0,0,,313,592,0,0,0,0,0
2024-02-25,JetBlue,N629XX,2263,ORD,CityName,State,LAX,CityName,State,0,0,-12,0,0,,262,259,0,0,0,0,0
2024-02-25,American,N514XX,3780,BOS,CityName,State,SFO,CityName,State,120,1,109,1,0,,55,1564,0,0,0,0,109
2024-02-25,Southwest,N753XX,7856,MIA,CityName,State,DFW,CityName,State,0,0,-10,0,0,,140,1659,0,0,0,0,0
2024-02-25,United,N990XX,1444,DEN,CityName,State,BOS,CityName,State,15,1,17,1,0,,94,1039,17,0,0,0,0
2024-02-25,American,N343XX,3154,JFK,CityName,State,DFW,CityName,State,15,1,11,0,0,,214,676,0,0,0,0,0
2024-02-25,JetBlue,N965XX,857,JFK,CityName,State,DFW,CityName,State,0,0,4,0,0,,224,312,0,0,0,0,0
2024-02-25,JetBlue,N640XX,7912,ATL,CityName,State,SFO,CityName,State,0,0,7,0,0,,119,589,0,0,0,0,0
2024-02-25,American,N941XX,2611,DFW,CityName,State,DEN,CityName,State,15,1,6,0,0,,60,545,0,0,0,0,0
2024-02-25,American,N687XX,151,MIA,CityName,State,LAX,CityName,State,0,0,-14,0,0,,213,926,0,0,0,0,0
2024-02-25,JetBlue,N283XX,2742,BOS,CityName,State,JFK,CityName,State,0,0,8,0,0,,198,1249,0,0,0,0,0
2024-02-25,American,N972XX,9423,JFK,CityName,State,SFO,CityName,State,0,0,8,0,0,,121,557,0,0,0,0,0
2024-02-25,Delta,N232XX,2927,DEN,CityName,State,SEA,CityName,State,0,0,-14,0,0,,305,2737,0,0,0,0,0
2024-02-25,United,N524XX,7910,ATL,CityName,State,ORD,CityName,State,15,1,7,0,0,,227,1028,0,0,0,0,0
2024-02-25,American,N137XX,4322,LAX,CityName,State,BOS,CityName,State,0,0,-5,0,0,,223,1257,0,0,0,0,0
2024-02-25,JetBlue,N857XX,4045,SFO,CityName,State,ATL,CityName,State,0,0,6,0,0,,334,2916,0,0,0,0,0
2024-02-26,Delta,N660XX,433,DEN,CityName,State,JFK,CityName,State,0,0,-12,0,0,,291,1101,0,0,0,0,0
2024-02-26,Delta,N645XX,1587,DFW,CityName,State,MIA,CityName,State,0,0,-13,0,0,,301,2175,0,0,0,0,0
2024-02-26,United,N624XX,1503,ATL,CityName,State,BOS,CityName,State,0,0,3,0,0,,291,1654,0,0,0,0,0
2024-02-26,Southwest,N909XX,2219,BOS,CityName,State,JFK,CityName,State,0,0,-7,0,0,,130,1761,0,0,0,0,0
2024-02-26,United,N660XX,517,JFK,CityName,State,MIA,CityName,State,0,0,4,0,0,,94,1073,0,0,0,0,0
2024-02-26,American,N155XX,3334,ATL,CityName,State,DEN,CityName,State,0,0,-12,0,0,,186,1172,0,0,0,0,0
2024-02-26,Delta,N608XX,7634,LAX,CityName,State,LAX,CityName,State,0,0,7,0,0,,338,1292,0,0,0,0,0
2024-02-26,Delta,N870XX,2021,ATL,CityName,State,JFK,CityName,State,240,1,241,1,0,,124,319,241,0,0,0,0
2024-02-26,United,N491XX,9022,DEN,CityName,State,ATL,CityName,State,0,0,0,0,0,,150,1381,0,0,0,0,0
2024-02-26,Southwest,N959XX,5859,JFK,CityName,State,ORD,CityName,State,0,0,6,0,0,,47,760,0,0,0,0,0
2024-02-26,United,N529XX,5635,LAX,CityName,State,ATL,CityName,State,0,0,-5,0,0,,195,1718,0,0,0,0,0
2024-02-26,Southwest,N444XX,5041,ORD,CityName,State,JFK,CityName,State,0,0,10,0,0,,335,847,0,0,0,0,0
2024-02-26,Southwest,N931XX,955,JFK,CityName,State,SFO,CityName,State,60,1,55,1,0,,210,2167,55,0,0,0,0
2024-02-26,JetBlue,N137XX,4373,BOS,CityName,State,ORD,CityName,State,0,0,-12,0,0,,52,683,0,0,0,0,0
2024-02-26,Southwest,N722XX,9197,ORD,CityName,State,MIA,CityName,State,0,0,2,0,0,,175,587,0,0,0,0,0
2024-02-27,American,N428XX,403,BOS,CityName,State,JFK,CityName,State,0,0,3,0,0,,245,2124,0,0,0,0,0
2024-02-27,Southwest,N283XX,7639,DFW,CityName,State,LAX,CityName,State,0,0,-9,0,0,,207,2577,0,0,0,0,0
2024-02-27,American,N484XX,6211,DEN,CityName,State,DFW,CityName,State,0,0,-7,0,0,,299,333,0,0,0,0,0
2024-02-27,Delta,N814XX,8597,DEN,CityName,State,JFK,CityName,State,0,0,-10,0,0,,271,1035,0,0,0,0,0
2024-02-27,Delta,N889XX,2117,MIA,CityName,State,ORD,CityName,State,30,1,25,1,0,,349,1465,0,0,0,0,25
2024-02-27,American,N268XX,4604,ORD,CityName,State,DFW,CityName,State,0,0,-12,0,0,,90,1799,0,0,0,0,0
2024-02-27,JetBlue,N861XX,3227,SFO,CityName,State,SEA,CityName,State,0,0,-3,0,0,,129,2221,0,0,0,0,0
2024-02-27,JetBlue,N643XX,6708,BOS,CityName,State,JFK,CityName,State,0,0,2,0,0,,206,675,0,0,0,0,0
2024-02-27,Southwest,N991XX,2496,ORD,CityName,State,MIA,CityName,State,0,0,-11,0,0,,52,1433,0,0,0,0,0
2024-02-27,Delta,N351XX,535,ATL,CityName,State,MIA,CityName,State,0,0,-14,0,0,,80,2744,0,0,0,0,0
2024-02-27,JetBlue,N290XX,3691,ORD,CityName,State,ATL,CityName,State,0,0,10,0,0,,137,2100,0,0,0,0,0
2024-02-27,American,N523XX,2245,ATL,CityName,State,ATL,CityName,State,15,1,20,1,0,,241,2757,0,0,0,0,20
2024-02-27,Delta,N891XX,6034,MIA,CityName,State,BOS,CityName,State,0,0,-3,0,0,,272,1213,0,0,0,0,0
2024-02-27,United,N756XX,3450,SFO,CityName,State,MIA,CityName,State,0,0,-11,0,0,,58,2437,0,0,0,0,0
2024-02-27,United,N216XX,4746,BOS,CityName,State,LAX,CityName,State,0,0,0,0,1,A,85,184,0,0,0,0,0
2024-02-27,United,N998XX,9993,ORD,CityName,State,BOS,CityName,State,0,0,1,0,0,,228,2619,0,0,0,0,0
2024-02-27,American,N907XX,8025,DEN,CityName,State,DFW,CityName,State,0,0,6,0,0,,94,2007,0,0,0,0,0
2024-02-27,American,N579XX,6739,BOS,CityName,State,ATL,CityName,State,0,0,4,0,0,,95,586,0,0,0,0,0
2024-02-27,United,N632XX,6775,ORD,CityName,State,ATL,CityName,State,0,0,0,0,0,,329,1456,0,0,0,0,0
2024-02-28,American,N759XX,9047,MIA,CityName,State,BOS,CityName,State,0,0,4,0,0,,244,375,0,0,0,0,0
2024-02-28,American,N689XX,6768,SFO,CityName,State,SFO,CityName,State,0,0,-13,0,0,,278,179,0,0,0,0,0
2024-02-28,American,N243XX,2295,SFO,CityName,State,DFW,CityName,State,0,0,-4,0,0,,171,2904,0,0,0,0,0
2024-02-28,United,N789XX,3276,DFW,CityName,State,ATL,CityName,State,15,1,9,0,0,,304,684,0,0,0,0,0
2024-02-28,United,N503XX,1607,ATL,CityName,State,DEN,CityName,State,0,0,4,0,0,,245,449,0,0,0,0,0
2024-02-28,Delta,N831XX,9022,MIA,CityName,State,JFK,CityName,State,0,0,0,0,0,,119,1852,0,0,0,0,0
2024-02-28,Delta,N384XX,7262,BOS,CityName,State,ORD,CityName,State,120,1,108,1,0,,202,796,0,108,0,0,0
2024-02-28,American,N922XX,1847,MIA,CityName,State,ORD,CityName,State,0,0,3,0,0,,223,192,0,0,0,0,0
2024-02-28,JetBlue,N665XX,3121,ORD,CityName,State,LAX,CityName,State,0,0,-13,0,0,,172,2288,0,0,0,0,0
2024-02-28,Southwest,N791XX,699,SEA,CityName,State,SEA,CityName,State,15,1,25,1,0,,51,1870,0,0,25,0,0
2024-02-28,American,N432XX,3264,LAX,CityName,State,DFW,CityName,State,0,0,2,0,0,,199,2748,0,0,0,0,0
2024-02-28,JetBlue,N875XX,1921,ATL,CityName,State,JFK,CityName,State,15,1,5,0,0,,223,2925,0,0,0,0,0
2024-02-28,JetBlue,N888XX,5078,ORD,CityName,State,DEN,CityName,State,45,1,37,1,0,,191,1293,37,0,0,0,0
2024-02-28,Southwest,N770XX,1965,MIA,CityName,State,LAX,CityName,State,0,0,-4,0,0,,72,2781,0,0,0,0,0
2024-02-28,Southwest,N519XX,5656,MIA,CityName,State,ATL,CityName,State,0,0,-6,0,0,,274,323,0,0,0,0,0
2024-02-28,Delta,N829XX,8984,DFW,CityName,State,LAX,CityName,State,0,0,0,0,0,,208,1307,0,0,0,0,0
2024-02-29,JetBlue,N895XX,8131,ORD,CityName,State,ATL,CityName,State,15,1,24,1,0,,150,1804,24,0,0,0,0
2024-02-29,Delta,N228XX,4501,MIA,CityName,State,ORD,CityName,State,0,0,8,0,0,,217,239,0,0,0,0,0
2024-02-29,United,N716XX,5648,ORD,CityName,State,BOS,CityName,State,0,0,-9,0,0,,294,1856,0,0,0,0,0
2024-02-29,American,N105XX,809,MIA,CityName,State,JFK,CityName,State,0,0,-6,0,0,,287,812,0,0,0,0,0
2024-02-29,United,N507XX,4715,SEA,CityName,State,MIA,CityName,State,0,0,-10,0,0,,166,1332,0,0,0,0,0
2024-02-29,JetBlue,N803XX,8279,SEA,CityName,State,SFO,CityName,State,0,0,9,0,0,,232,601,0,0,0,0,0
2024-02-29,Delta,N757XX,5061,SFO,CityName,State,DEN,CityName,State,45,1,43,1,0,,216,2147,0,0,0,0,43
2024-02-29,Delta,N810XX,4531,BOS,CityName,State,DEN,CityName,State,0,0,-10,0,0,,60,1624,0,0,0,0,0
2024-02-29,American,N631XX,6511,SEA,CityName,State,DEN,CityName,State,0,0,-3,0,0,,339,355,0,0,0,0,0
2024-02-29,Delta,N129XX,4047,DFW,CityName,State,DEN,CityName,State,0,0,10,0,0,,313,2068,0,0,0,0,0
2024-02-29,United,N409XX,5947,ORD,CityName,State,LAX,CityName,State,0,0,-6,0,0,,163,319,0,0,0,0,0
2024-02-29,JetBlue,N473XX,2793,JFK,CityName,State,DFW,CityName,State,0,0,-12,0,0,,111,1227,0,0,0,0,0
2024-03-01,JetBlue,N996XX,8643,LAX,CityName,State,BOS,CityName,State,0,0,-2,0,0,,54,720,0,0,0,0,0
2024-03-01,United,N270XX,3401,JFK,CityName,State,DFW,CityName,State,60,1,58,1,0,,196,2770,0,58,0,0,0
2024-03-01,United,N204XX,7050,LAX,CityName,State,DEN,CityName,State,0,0,-1,0,0,,211,2111,0,0,0,0,0
2024-03-01,United,N821XX,5035,ORD,CityName,State,SFO,CityName,State,0,0,-4,0,0,,50,734,0,0,0,0,0
2024-03-01,United,N283XX,4553,ATL,CityName,State,LAX,CityName,State,0,0,-5,0,0,,260,2518,0,0,0,0,0
2024-03-01,Delta,N630XX,6308,DEN,CityName,State,SFO,CityName,State,0,0,0,0,1,A,334,1960,0,0,0,0,0
2024-03-01,Delta,N335XX,3722,ATL,CityName,State,BOS,CityName,State,0,0,-6,0,0,,271,2703,0,0,0,0,0
2024-03-01,Delta,N871XX,1594,ATL,CityName,State,SFO,CityName,State,0,0,-13,0,0,,333,2502,0,0,0,0,0
2024-03-01,JetBlue,N472XX,3526,BOS,CityName,State,SEA,CityName,State,0,0,-10,0,0,,202,2877,0,0,0,0,0
2024-03-01,JetBlue,N559XX,3815,SFO,CityName,State,ATL,CityName,State,30,1,31,1,0,,119,487,31,0,0,0,0
2024-03-01,United,N127XX,5553,SEA,CityName,State,SEA,CityName,State,0,0,1,0,0,,98,824,0,0,0,0,0
2024-03-01,Delta,N384XX,8358,MIA,CityName,State,ORD,CityName,State,30,1,19,1,0,,340,2682,0,0,19,0,0
2024-03-01,Southwest,N486XX,2666,ATL,CityName,State,SFO,CityName,State,0,0,1,0,0,,203,1541,0,0,0,0,0
2024-03-01,Delta,N462XX,7136,LAX,CityName,State,JFK,CityName,State,15,1,4,0,0,,130,1939,0,0,0,0,0
2024-03-02,United,N768XX,6190,ATL,CityName,State,ATL,CityName,State,15,1,3,0,0,,266,944,0,0,0,0,0
